,consumer_num,month 1,month 2,month 3,month 4,month 5,month 6
6289,19555,390.0,506.0,578.0,510.0,470.0,480.0
6290,19558,1058.0,1000.0,1157.0,1089.0,1249.0,1085.0
6291,19561,1.0,445.0,28.0,29.0,1.0,3.0
6292,19562,409.0,447.0,554.0,849.0,520.0,489.0
6293,19563,46.0,47.0,72.0,46.0,46.0,46.0
6294,19568,144.0,156.0,161.0,144.0,140.0,150.0
6295,19574,168.0,360.0,430.0,392.0,306.0,287.0
6296,19576,167.0,120.0,11.0,11.0,12.0,12.0
6298,19579,1923.0,2239.0,2552.0,2302.0,1996.0,1769.0
6299,19580,280.0,349.0,378.0,273.0,264.0,331.0
6300,19584,375.0,343.0,422.0,438.0,359.0,311.0
6301,19587,27.0,127.0,100.0,200.0,200.0,200.0
6302,19589,636.0,756.0,804.0,755.0,765.0,743.0
6303,19590,540.0,587.0,452.0,468.0,442.0,464.0
6305,19601,533.0,556.0,556.0,556.0,278.0,556.0
6306,19602,577.0,649.0,663.0,592.0,565.0,655.0
6307,19603,734.0,763.0,787.0,765.0,626.0,565.0
6308,19608,174.0,181.0,254.0,174.0,187.0,155.0
6309,19611,143.0,56.0,107.0,162.0,157.0,147.0
6310,19615,151.0,183.0,223.0,126.0,147.0,181.0
6312,19627,371.0,416.0,548.0,359.0,435.0,386.0
6313,19629,860.0,972.0,1102.0,692.0,277.0,559.0
6314,19630,368.0,378.0,404.0,366.0,356.0,376.0
6315,19634,654.0,567.0,442.0,287.0,330.0,330.0
6316,19636,436.0,445.0,472.0,431.0,437.0,379.0
6317,19639,460.0,497.0,492.0,478.0,536.0,611.0
6318,19642,293.0,273.0,293.0,249.0,185.0,349.0
6319,19643,89.0,13.0,15.0,145.0,307.0,353.0
6320,19645,350.0,385.0,399.0,175.0,375.0,378.0
6321,19651,237.0,247.0,246.0,105.0,203.0,109.0
6322,19653,443.0,627.0,339.0,429.0,687.0,382.0
6323,19655,558.0,5304.0,644.0,509.0,506.0,509.0
6324,19658,258.0,506.0,480.0,208.0,221.0,184.0
6325,19661,1133.0,900.0,761.0,476.0,905.0,973.0
6326,19662,449.0,486.0,503.0,525.0,531.0,474.0
6327,19663,1298.0,1440.0,1657.0,1579.0,1413.0,1461.0
6330,19676,741.0,459.0,854.0,394.0,794.0,397.0
6331,19677,242.0,337.0,343.0,288.0,302.0,327.0
6332,19679,225.0,236.0,184.0,526.0,752.0,1547.0
6333,19680,751.0,420.0,488.0,435.0,504.0,472.0
6334,19684,236.0,290.0,279.0,228.0,262.0,236.0
6335,19686,173.0,95.0,78.0,85.0,87.0,167.0
6336,19687,287.0,282.0,326.0,167.0,25.0,144.0
6337,19694,393.0,588.0,539.0,379.0,427.0,852.0
6338,19696,176.0,181.0,177.0,192.0,234.0,140.0
6339,19697,137.0,148.0,164.0,136.0,150.0,134.0
6340,19699,114.0,231.0,360.0,650.0,684.0,745.0
6341,19704,461.0,607.0,649.0,559.0,516.0,556.0
6342,19706,289.0,332.0,349.0,352.0,464.0,335.0
6343,19707,97.0,381.0,330.0,706.0,241.0,602.0
6344,19709,766.0,984.0,1133.0,931.0,829.0,919.0
6345,19710,535.0,633.0,757.0,848.0,1005.0,855.0
6346,19714,799.0,538.0,1033.0,837.0,412.0,756.0
6347,19719,454.0,444.0,437.0,334.0,336.0,423.0
6348,19721,312.0,292.0,260.0,219.0,164.0,204.0
6349,19722,721.0,813.0,852.0,970.0,1118.0,1100.0
6350,19725,1491.0,792.0,765.0,742.0,1450.0,1414.0
6351,19728,899.0,1010.0,1079.0,882.0,705.0,714.0
6352,19731,865.0,394.0,548.0,463.0,442.0,793.0
6353,19732,118.0,126.0,13.0,39.0,60.0,302.0
6354,19733,542.0,142.0,141.0,397.0,489.0,504.0
6355,19735,74.0,184.0,323.0,160.0,172.0,1290.0
6356,19744,672.0,401.0,394.0,415.0,350.0,621.0
6357,19746,974.0,1131.0,1332.0,1027.0,821.0,1027.0
6358,19750,364.0,427.0,441.0,418.0,401.0,413.0
6359,19756,315.0,335.0,305.0,314.0,354.0,308.0
6360,19757,661.0,704.0,687.0,616.0,576.0,635.0
6361,19759,418.0,418.0,418.0,418.0,418.0,418.0
6362,19760,553.0,590.0,576.0,514.0,426.0,478.0
6363,19764,259.0,304.0,323.0,291.0,285.0,286.0
6364,19766,74.0,149.0,43.0,114.0,100.0,93.0
6365,19769,887.0,899.0,670.0,1086.0,399.0,412.0
6366,19771,309.0,325.0,306.0,409.0,313.0,323.0
6367,19773,541.0,291.0,306.0,570.0,540.0,550.0
6368,19775,640.0,800.0,960.0,1520.0,920.0,1000.0
6369,19778,334.0,559.0,476.0,363.0,416.0,203.0
6370,19782,187.0,416.0,507.0,484.0,213.0,394.0
6371,19783,614.0,681.0,685.0,638.0,608.0,573.0
6372,19785,1509.0,1407.0,1443.0,1575.0,1519.0,1399.0
6373,19788,64.0,64.0,64.0,64.0,64.0,64.0
6374,19791,35.0,34.0,33.0,48.0,33.0,25.0
6375,19792,212.0,368.0,236.0,209.0,238.0,115.0
6376,19793,297.0,142.0,142.0,142.0,284.0,142.0
6377,19798,1240.0,2480.0,1240.0,2440.0,1400.0,2560.0
6378,19801,416.0,476.0,493.0,376.0,364.0,432.0
6379,19802,433.0,497.0,534.0,511.0,482.0,457.0
6380,19803,381.0,455.0,520.0,507.0,515.0,519.0
6381,19805,329.0,355.0,370.0,348.0,337.0,330.0
6382,19811,87.0,47.0,93.0,115.0,56.0,46.0
6383,19815,172.0,161.0,142.0,154.0,281.0,294.0
6385,19820,304.0,632.0,370.0,264.0,313.0,618.0
6386,19824,259.0,395.0,158.0,319.0,342.0,473.0
6387,19826,163.0,163.0,502.0,411.0,360.0,334.0
6388,19827,56.0,52.0,59.0,111.0,86.0,41.0
6389,19834,176.0,175.0,69.0,54.0,67.0,184.0
6390,19836,22.0,262.0,489.0,534.0,557.0,532.0
6391,19837,923.0,968.0,959.0,821.0,734.0,821.0
6392,19839,160.0,366.0,393.0,342.0,336.0,348.0
6393,19842,80.0,80.0,80.0,80.0,80.0,80.0
6394,19845,305.0,308.0,300.0,304.0,304.0,304.0
6395,19851,127.0,129.0,60.0,132.0,141.0,137.0
6396,19853,163.0,254.0,471.0,461.0,201.0,407.0
6397,19862,409.0,426.0,374.0,391.0,441.0,427.0
6398,19863,717.0,819.0,589.0,431.0,884.0,431.0
6399,19865,935.0,1071.0,1192.0,1257.0,1309.0,1151.0
6400,19868,252.0,401.0,193.0,386.0,533.0,540.0
6401,19870,709.0,649.0,567.0,578.0,686.0,718.0
6402,19874,620.0,619.0,596.0,590.0,593.0,535.0
6403,19877,84.0,76.0,44.0,29.0,29.0,30.0
6404,19879,425.0,426.0,426.0,387.0,394.0,181.0
6405,19880,868.0,971.0,1085.0,972.0,1009.0,1121.0
6406,19884,160.0,171.0,183.0,151.0,168.0,173.0
6407,19886,28.0,29.0,40.0,72.0,32.0,32.0
6409,19890,372.0,435.0,545.0,184.0,474.0,516.0
6410,19896,752.0,860.0,854.0,820.0,859.0,860.0
6411,19897,215.0,342.0,483.0,384.0,318.0,400.0
6412,19899,1180.0,1259.0,1224.0,554.0,1053.0,957.0
6413,19900,308.0,665.0,462.0,306.0,360.0,359.0
6415,19907,322.0,322.0,644.0,322.0,322.0,322.0
6416,19909,28.0,28.0,28.0,28.0,56.0,56.0
6417,19910,306.0,339.0,331.0,324.0,339.0,332.0
6418,19914,212.0,276.0,276.0,276.0,276.0,276.0
6419,19916,222.0,133.0,304.0,148.0,163.0,164.0
6420,19919,607.0,952.0,991.0,752.0,494.0,484.0
6421,19922,431.0,306.0,296.0,530.0,183.0,289.0
6422,19923,51.0,56.0,54.0,46.0,52.0,45.0
6423,19928,244.0,447.0,328.0,128.0,160.0,72.0
6424,19931,217.0,204.0,226.0,238.0,213.0,205.0
6425,19932,147.0,140.0,136.0,278.0,161.0,177.0
6426,19935,356.0,275.0,454.0,170.0,177.0,198.0
6427,19938,285.0,377.0,493.0,541.0,519.0,496.0
6428,19944,313.0,285.0,295.0,302.0,274.0,301.0
6429,19946,276.0,580.0,31.0,30.0,124.0,123.0
6430,19947,24.0,17.0,22.0,55.0,78.0,51.0
6431,19949,212.0,212.0,212.0,212.0,212.0,212.0
6432,19950,232.0,112.0,626.0,176.0,177.0,164.0
6433,19954,471.0,460.0,479.0,490.0,406.0,313.0
6434,19956,3418.0,3792.0,3820.0,1503.0,3554.0,3773.0
6435,19957,490.0,474.0,460.0,457.0,457.0,460.0
6436,19960,232.0,276.0,412.0,214.0,203.0,255.0
6437,19966,238.0,262.0,240.0,225.0,244.0,244.0
6438,19967,562.0,683.0,737.0,729.0,696.0,731.0
6439,19969,240.0,257.0,228.0,185.0,218.0,418.0
6440,19971,45.0,52.0,38.0,32.0,32.0,15.0
6441,19972,343.0,366.0,391.0,501.0,366.0,256.0
6442,19973,162.0,174.0,160.0,158.0,208.0,255.0
6443,19975,850.0,869.0,872.0,888.0,935.0,839.0
6444,19981,146.0,134.0,69.0,83.0,171.0,173.0
6445,19983,496.0,418.0,305.0,265.0,258.0,282.0
6446,19985,1.0,4.0,6.0,1.0,2.0,4.0
6447,19988,699.0,338.0,335.0,320.0,221.0,405.0
6448,19992,780.0,425.0,380.0,395.0,844.0,899.0
6449,19993,275.0,381.0,673.0,510.0,200.0,192.0
6450,19995,159.0,312.0,315.0,321.0,322.0,328.0
6451,19998,322.0,318.0,358.0,336.0,296.0,301.0
6452,20000,553.0,568.0,498.0,461.0,441.0,425.0
6453,20006,231.0,298.0,529.0,230.0,436.0,220.0
6454,20009,399.0,461.0,462.0,373.0,375.0,385.0
6455,20010,530.0,632.0,273.0,522.0,500.0,250.0
6456,20016,350.0,418.0,490.0,465.0,454.0,482.0
6457,20017,622.0,580.0,542.0,288.0,649.0,719.0
6458,20023,441.0,484.0,501.0,466.0,490.0,490.0
6459,20025,461.0,523.0,523.0,448.0,439.0,444.0
6460,20028,364.0,416.0,773.0,732.0,733.0,717.0
6461,20031,200.0,315.0,561.0,457.0,421.0,423.0
6462,20032,242.0,282.0,258.0,258.0,255.0,258.0
6463,20033,301.0,344.0,354.0,328.0,272.0,310.0
6464,20038,83.0,86.0,105.0,177.0,143.0,151.0
6465,20040,250.0,283.0,326.0,296.0,311.0,366.0
6466,20044,442.0,471.0,300.0,86.0,79.0,34.0
6467,20047,454.0,517.0,581.0,587.0,617.0,334.0
6468,20049,399.0,498.0,572.0,535.0,504.0,499.0
6469,20054,193.0,265.0,489.0,413.0,408.0,424.0
6470,20056,164.0,236.0,254.0,128.0,18.0,2.0
6471,20057,633.0,663.0,618.0,532.0,595.0,684.0
6472,20059,236.0,240.0,227.0,128.0,289.0,302.0
6473,20060,375.0,421.0,364.0,298.0,301.0,323.0
6474,20064,130.0,145.0,163.0,151.0,160.0,21.0
6475,20066,403.0,475.0,462.0,432.0,464.0,526.0
6476,20067,172.0,86.0,172.0,86.0,172.0,172.0
6477,20071,426.0,486.0,201.0,376.0,476.0,313.0
6478,20072,387.0,511.0,450.0,448.0,622.0,587.0
6479,20075,165.0,200.0,233.0,186.0,152.0,161.0
6480,20078,426.0,466.0,462.0,363.0,190.0,329.0
6481,20082,506.0,591.0,574.0,493.0,519.0,597.0
6482,20083,334.0,438.0,448.0,353.0,316.0,312.0
6483,20085,162.0,442.0,173.0,94.0,53.0,69.0
6484,20091,164.0,236.0,385.0,161.0,310.0,324.0
6485,20093,360.0,478.0,499.0,422.0,478.0,500.0
6486,20095,300.0,384.0,407.0,340.0,307.0,306.0
6487,20098,260.0,583.0,557.0,471.0,251.0,502.0
6488,20104,149.0,201.0,383.0,184.0,194.0,182.0
6489,20106,271.0,337.0,346.0,287.0,261.0,262.0
6490,20107,270.0,373.0,176.0,336.0,340.0,349.0
6491,20109,51.0,126.0,127.0,136.0,203.0,204.0
6492,20110,323.0,420.0,477.0,510.0,509.0,433.0
6493,20114,342.0,367.0,278.0,93.0,230.0,277.0
6494,20117,180.0,180.0,181.0,151.0,175.0,162.0
6496,20121,187.0,232.0,194.0,188.0,190.0,186.0
6497,20122,382.0,405.0,409.0,409.0,384.0,384.0
6498,20125,360.0,332.0,365.0,409.0,400.0,356.0
6499,20131,228.0,362.0,241.0,230.0,202.0,303.0
6500,20132,174.0,174.0,174.0,174.0,174.0,174.0
6501,20133,168.0,168.0,336.0,168.0,336.0,336.0
6502,20135,353.0,448.0,484.0,481.0,450.0,171.0
6503,20140,631.0,710.0,667.0,568.0,580.0,622.0
6504,20144,227.0,148.0,310.0,131.0,142.0,202.0
6505,20146,240.0,301.0,349.0,410.0,407.0,175.0
6506,20147,294.0,334.0,338.0,297.0,315.0,322.0
6507,20150,445.0,257.0,159.0,394.0,219.0,173.0
6508,20156,126.0,174.0,147.0,144.0,149.0,138.0
6509,20157,586.0,615.0,678.0,664.0,740.0,793.0
6510,20159,452.0,506.0,517.0,467.0,481.0,491.0
6511,20160,283.0,328.0,391.0,183.0,403.0,420.0
6512,20164,157.0,188.0,347.0,328.0,344.0,341.0
6513,20166,173.0,277.0,305.0,237.0,249.0,303.0
6514,20175,468.0,518.0,543.0,179.0,181.0,377.0
6515,20178,531.0,451.0,402.0,191.0,421.0,448.0
6516,20182,13.0,19.0,23.0,7.0,14.0,14.0
6517,20183,681.0,671.0,738.0,718.0,698.0,686.0
6518,20185,457.0,299.0,537.0,466.0,491.0,507.0
6519,20188,488.0,241.0,314.0,314.0,584.0,551.0
6520,20191,199.0,260.0,201.0,185.0,202.0,198.0
6521,20192,312.0,189.0,193.0,463.0,233.0,178.0
6522,20193,340.0,179.0,405.0,169.0,338.0,192.0
6523,20198,584.0,584.0,127.0,397.0,608.0,645.0
6524,20201,205.0,202.0,212.0,240.0,261.0,276.0
6525,20202,136.0,266.0,369.0,392.0,381.0,436.0
6526,20205,421.0,348.0,489.0,564.0,494.0,520.0
6527,20208,63.0,43.0,9.0,38.0,38.0,38.0
6528,20211,634.0,683.0,680.0,388.0,728.0,644.0
6529,20212,226.0,262.0,252.0,189.0,247.0,267.0
6530,20213,254.0,282.0,285.0,270.0,284.0,159.0
6531,20215,531.0,590.0,620.0,552.0,542.0,563.0
6532,20226,297.0,179.0,362.0,172.0,173.0,361.0
6533,20227,244.0,265.0,248.0,220.0,259.0,270.0
6534,20229,270.0,381.0,673.0,259.0,281.0,249.0
6535,20230,186.0,202.0,198.0,190.0,208.0,199.0
6536,20234,594.0,678.0,696.0,639.0,631.0,609.0
6537,20237,424.0,623.0,431.0,456.0,454.0,427.0
6538,20239,222.0,222.0,222.0,222.0,193.0,199.0
6539,20241,294.0,335.0,121.0,155.0,315.0,167.0
6540,20242,349.0,193.0,346.0,282.0,302.0,323.0
6542,20248,490.0,518.0,253.0,497.0,440.0,227.0
6543,20253,421.0,504.0,489.0,453.0,502.0,453.0
6544,20255,568.0,647.0,1158.0,574.0,1153.0,656.0
6545,20258,251.0,505.0,462.0,427.0,438.0,458.0
6546,20261,345.0,328.0,297.0,241.0,262.0,322.0
6547,20263,299.0,358.0,324.0,288.0,339.0,402.0
6548,20265,231.0,248.0,236.0,107.0,209.0,200.0
6549,20268,202.0,314.0,337.0,328.0,252.0,249.0
6550,20270,186.0,214.0,254.0,218.0,208.0,193.0
6551,20274,362.0,373.0,360.0,214.0,67.0,60.0
6552,20276,388.0,522.0,607.0,514.0,444.0,432.0
6553,20279,176.0,142.0,258.0,158.0,161.0,396.0
6554,20280,140.0,278.0,140.0,280.0,140.0,140.0
6555,20286,484.0,388.0,623.0,569.0,334.0,333.0
6556,20287,64.0,93.0,162.0,61.0,75.0,69.0
6557,20289,139.0,160.0,136.0,145.0,315.0,177.0
6558,20290,188.0,226.0,257.0,235.0,240.0,247.0
6559,20294,335.0,389.0,411.0,393.0,392.0,415.0
6560,20296,381.0,379.0,222.0,167.0,189.0,167.0
6561,20300,24.0,48.0,24.0,48.0,48.0,48.0
6562,20304,163.0,235.0,185.0,137.0,146.0,137.0
6563,20307,140.0,143.0,128.0,64.0,128.0,128.0
6564,20309,294.0,372.0,147.0,42.0,187.0,179.0
6566,20316,467.0,331.0,245.0,270.0,239.0,316.0
6567,20319,339.0,395.0,388.0,365.0,400.0,370.0
6568,20321,185.0,101.0,83.0,86.0,154.0,70.0
6569,20322,1021.0,1074.0,1119.0,1070.0,1026.0,983.0
6570,20323,355.0,370.0,356.0,308.0,282.0,268.0
6571,20328,562.0,447.0,746.0,278.0,557.0,278.0
6572,20331,319.0,350.0,387.0,386.0,381.0,366.0
6573,20332,96.0,128.0,93.0,93.0,89.0,44.0
6574,20335,117.0,249.0,131.0,145.0,318.0,339.0
6575,20338,433.0,344.0,327.0,276.0,296.0,308.0
6576,20346,50.0,72.0,70.0,74.0,40.0,78.0
6577,20347,260.0,260.0,337.0,337.0,167.0,167.0
6578,20349,274.0,274.0,274.0,274.0,274.0,274.0
6579,20350,250.0,286.0,241.0,272.0,231.0,269.0
6580,20354,14.0,14.0,25.0,22.0,10.0,6.0
6581,20356,352.0,431.0,241.0,223.0,222.0,224.0
6582,20357,927.0,954.0,934.0,906.0,954.0,985.0
6583,20360,209.0,240.0,309.0,308.0,263.0,238.0
6584,20366,307.0,337.0,346.0,347.0,342.0,319.0
6585,20367,528.0,568.0,570.0,302.0,281.0,373.0
6586,20369,438.0,495.0,539.0,550.0,455.0,184.0
6587,20371,145.0,202.0,273.0,125.0,356.0,208.0
6588,20372,159.0,178.0,108.0,150.0,105.0,111.0
6589,20373,520.0,631.0,654.0,622.0,630.0,607.0
6590,20381,426.0,468.0,467.0,436.0,435.0,438.0
6591,20383,300.0,329.0,348.0,335.0,322.0,349.0
6592,20385,237.0,481.0,403.0,293.0,347.0,398.0
6593,20388,268.0,324.0,286.0,248.0,247.0,248.0
6594,20392,224.0,288.0,281.0,229.0,244.0,257.0
6595,20393,379.0,487.0,579.0,588.0,554.0,558.0
6596,20395,278.0,329.0,304.0,353.0,409.0,319.0
6597,20398,161.0,148.0,74.0,148.0,148.0,148.0
6599,20403,320.0,339.0,284.0,190.0,240.0,328.0
6600,20405,391.0,478.0,494.0,461.0,248.0,28.0
6602,20412,605.0,653.0,664.0,673.0,661.0,629.0
6603,20413,203.0,175.0,188.0,191.0,178.0,194.0
6604,20415,492.0,492.0,492.0,492.0,492.0,492.0
6605,20418,637.0,694.0,630.0,565.0,632.0,693.0
6606,20420,314.0,341.0,316.0,293.0,318.0,371.0
6607,20426,73.0,210.0,147.0,297.0,297.0,141.0
6608,20427,37.0,63.0,51.0,44.0,46.0,16.0
6609,20429,97.0,124.0,126.0,265.0,114.0,102.0
6610,20430,339.0,229.0,429.0,198.0,389.0,420.0
6611,20434,94.0,148.0,185.0,206.0,426.0,427.0
6612,20436,497.0,512.0,506.0,505.0,497.0,512.0
6613,20437,49.0,77.0,113.0,145.0,213.0,107.0
6614,20441,287.0,311.0,275.0,292.0,292.0,250.0
6615,20442,524.0,545.0,480.0,480.0,480.0,480.0
6616,20443,509.0,436.0,423.0,513.0,483.0,425.0
6617,20445,291.0,284.0,2308.0,534.0,612.0,555.0
6618,20451,181.0,138.0,167.0,73.0,126.0,126.0
6619,20452,471.0,655.0,604.0,481.0,375.0,47.0
6620,20455,573.0,602.0,573.0,489.0,482.0,511.0
6621,20458,743.0,725.0,706.0,622.0,560.0,537.0
6622,20461,121.0,149.0,170.0,65.0,136.0,143.0
6623,20462,120.0,278.0,275.0,130.0,119.0,255.0
6624,20463,246.0,306.0,316.0,139.0,155.0,174.0
6625,20468,129.0,132.0,134.0,119.0,114.0,53.0
6626,20474,327.0,349.0,286.0,192.0,75.0,169.0
6627,20476,26.0,64.0,65.0,41.0,27.0,32.0
6628,20477,560.0,706.0,269.0,578.0,238.0,235.0
6629,20479,212.0,205.0,157.0,170.0,232.0,271.0
6630,20480,274.0,264.0,256.0,272.0,265.0,305.0
6631,20484,161.0,237.0,254.0,175.0,83.0,170.0
6632,20487,410.0,562.0,230.0,239.0,470.0,462.0
6633,20489,598.0,455.0,795.0,725.0,359.0,764.0
6634,20490,229.0,550.0,572.0,505.0,491.0,462.0
6635,20494,504.0,601.0,640.0,564.0,536.0,530.0
6636,20496,437.0,575.0,536.0,418.0,489.0,499.0
6637,20499,280.0,321.0,321.0,308.0,302.0,317.0
6638,20501,624.0,858.0,793.0,603.0,323.0,655.0
6639,20502,482.0,672.0,714.0,610.0,621.0,612.0
6640,20503,219.0,171.0,298.0,79.0,66.0,100.0
6641,20508,460.0,496.0,406.0,351.0,397.0,468.0
6642,20511,157.0,244.0,419.0,183.0,183.0,234.0
6643,20512,362.0,455.0,427.0,365.0,387.0,387.0
6644,20515,131.0,212.0,225.0,152.0,138.0,152.0
6645,20518,162.0,201.0,170.0,109.0,102.0,118.0
6646,20520,327.0,665.0,1016.0,935.0,526.0,554.0
6647,20524,583.0,660.0,649.0,583.0,604.0,609.0
6648,20527,474.0,468.0,412.0,297.0,228.0,260.0
6649,20529,288.0,408.0,418.0,367.0,407.0,419.0
6650,20530,74.0,188.0,201.0,224.0,339.0,411.0
6651,20534,181.0,223.0,194.0,200.0,178.0,171.0
6652,20536,270.0,291.0,380.0,401.0,309.0,294.0
6653,20539,347.0,447.0,352.0,300.0,328.0,327.0
6654,20542,446.0,766.0,1256.0,384.0,407.0,376.0
6655,20543,347.0,802.0,751.0,541.0,199.0,437.0
6656,20545,225.0,480.0,212.0,420.0,197.0,417.0
6657,20548,770.0,421.0,352.0,400.0,392.0,416.0
6658,20553,442.0,505.0,498.0,481.0,474.0,190.0
6659,20555,435.0,531.0,676.0,564.0,393.0,431.0
6661,20561,380.0,475.0,457.0,392.0,418.0,459.0
6662,20562,443.0,472.0,437.0,389.0,367.0,319.0
6663,20563,317.0,225.0,413.0,181.0,379.0,396.0
6664,20565,284.0,336.0,250.0,412.0,65.0,225.0
6666,20576,318.0,319.0,302.0,591.0,273.0,286.0
6667,20577,396.0,197.0,6.0,6.0,15.0,5.0
6668,20579,173.0,185.0,178.0,174.0,173.0,76.0
6669,20580,463.0,500.0,448.0,410.0,440.0,476.0
6670,20584,540.0,559.0,564.0,559.0,559.0,564.0
6671,20587,418.0,517.0,489.0,355.0,355.0,375.0
6672,20594,523.0,510.0,547.0,493.0,449.0,445.0
6673,20596,453.0,465.0,526.0,525.0,491.0,519.0
6674,20597,360.0,437.0,448.0,407.0,412.0,387.0
6675,20599,241.0,251.0,241.0,226.0,223.0,252.0
6676,20601,577.0,590.0,620.0,560.0,420.0,377.0
6677,20602,720.0,334.0,612.0,507.0,496.0,583.0
6678,20603,476.0,470.0,180.0,99.0,201.0,200.0
6679,20605,257.0,219.0,186.0,139.0,104.0,103.0
6680,20611,239.0,290.0,298.0,242.0,229.0,247.0
6681,20613,136.0,68.0,136.0,68.0,68.0,136.0
6682,20615,16.0,13.0,16.0,8.0,8.0,16.0
6683,20618,349.0,491.0,598.0,536.0,503.0,469.0
6684,20624,245.0,354.0,148.0,101.0,278.0,101.0
6685,20626,428.0,428.0,428.0,428.0,428.0,428.0
6686,20627,437.0,297.0,218.0,214.0,280.0,326.0
6687,20634,368.0,679.0,539.0,217.0,494.0,584.0
6688,20636,216.0,264.0,333.0,146.0,153.0,229.0
6689,20637,288.0,288.0,288.0,288.0,288.0,288.0
6690,20639,288.0,349.0,395.0,249.0,499.0,271.0
6691,20641,282.0,282.0,282.0,564.0,564.0,564.0
6692,20642,337.0,391.0,306.0,306.0,249.0,525.0
6693,20645,738.0,607.0,628.0,576.0,625.0,625.0
6694,20648,229.0,210.0,190.0,171.0,162.0,112.0
6695,20651,366.0,383.0,406.0,361.0,367.0,414.0
6696,20652,137.0,146.0,264.0,121.0,135.0,99.0
6697,20653,129.0,228.0,414.0,144.0,290.0,158.0
6698,20658,489.0,539.0,595.0,558.0,547.0,541.0
6699,20662,196.0,98.0,196.0,98.0,196.0,196.0
6700,20663,417.0,506.0,232.0,455.0,385.0,337.0
6701,20665,102.0,136.0,139.0,118.0,123.0,116.0
6702,20670,178.0,251.0,278.0,233.0,211.0,212.0
6703,20677,123.0,167.0,155.0,106.0,236.0,162.0
6704,20679,80.0,80.0,80.0,80.0,160.0,160.0
6705,20684,119.0,134.0,100.0,181.0,140.0,188.0
6706,20686,665.0,552.0,449.0,424.0,462.0,450.0
6707,20689,265.0,153.0,160.0,150.0,164.0,172.0
6708,20690,120.0,130.0,21.0,23.0,233.0,266.0
6709,20696,519.0,445.0,428.0,269.0,48.0,7.0
6710,20697,432.0,525.0,517.0,430.0,418.0,446.0
6711,20699,8.0,9.0,5.0,13.0,14.0,12.0
6712,20700,240.0,219.0,222.0,236.0,250.0,252.0
6713,20706,328.0,250.0,237.0,281.0,265.0,229.0
6714,20707,374.0,456.0,460.0,388.0,388.0,388.0
6715,20709,170.0,186.0,184.0,177.0,92.0,82.0
6716,20710,252.0,285.0,339.0,246.0,310.0,299.0
6718,20716,480.0,447.0,417.0,436.0,418.0,466.0
6719,20717,377.0,360.0,351.0,318.0,316.0,330.0
6720,20721,321.0,408.0,405.0,146.0,298.0,128.0
6721,20723,296.0,171.0,339.0,342.0,378.0,366.0
6722,20725,288.0,255.0,260.0,316.0,367.0,388.0
6723,20728,275.0,46.0,165.0,211.0,188.0,174.0
6724,20732,312.0,367.0,344.0,276.0,244.0,253.0
6725,20733,2.0,1.0,1.0,3.0,12.0,14.0
6726,20735,689.0,761.0,688.0,1217.0,674.0,1428.0
6727,20738,41.0,54.0,65.0,66.0,62.0,55.0
6728,20740,276.0,253.0,221.0,221.0,221.0,221.0
6729,20744,676.0,2549.0,1625.0,997.0,301.0,392.0
6730,20746,372.0,411.0,427.0,423.0,430.0,435.0
6731,20749,304.0,288.0,288.0,288.0,288.0,288.0
6732,20750,6.0,6.0,7.0,5.0,5.0,7.0
6733,20754,356.0,357.0,350.0,334.0,336.0,353.0
6734,20757,295.0,240.0,200.0,240.0,250.0,240.0
6735,20759,372.0,371.0,383.0,304.0,272.0,288.0
6736,20764,62.0,41.0,73.0,54.0,47.0,42.0
6737,20766,579.0,542.0,585.0,448.0,507.0,500.0
6738,20767,1873.0,2048.0,2130.0,2291.0,3485.0,4760.0
6739,20769,646.0,642.0,748.0,707.0,533.0,551.0
6740,20771,89.0,266.0,118.0,92.0,270.0,337.0
6741,20772,630.0,624.0,559.0,480.0,480.0,480.0
6742,20773,58.0,117.0,90.0,60.0,50.0,50.0
6744,20781,469.0,454.0,455.0,455.0,454.0,479.0
6745,20782,395.0,442.0,779.0,756.0,496.0,256.0
6746,20785,231.0,272.0,251.0,420.0,279.0,234.0
6747,20788,113.0,89.0,111.0,27.0,104.0,104.0
6748,20792,911.0,920.0,908.0,842.0,642.0,277.0
6749,20793,298.0,284.0,249.0,260.0,266.0,240.0
6750,20795,1201.0,1472.0,1371.0,1164.0,1054.0,1083.0
6751,20802,823.0,1529.0,2504.0,673.0,1590.0,1783.0
6752,20803,223.0,208.0,206.0,204.0,200.0,206.0
6753,20805,457.0,545.0,549.0,450.0,431.0,254.0
6754,20808,571.0,878.0,1518.0,415.0,654.0,479.0
6755,20811,222.0,299.0,296.0,277.0,354.0,357.0
6756,20812,110.0,224.0,300.0,305.0,256.0,262.0
6757,20813,612.0,656.0,360.0,754.0,818.0,234.0
6758,20818,160.0,203.0,313.0,360.0,327.0,301.0
6759,20820,431.0,462.0,475.0,372.0,384.0,528.0
6760,20824,66.0,23.0,48.0,31.0,42.0,27.0
6761,20829,494.0,518.0,189.0,499.0,545.0,398.0
6762,20830,297.0,317.0,328.0,311.0,277.0,286.0
6763,20837,361.0,401.0,434.0,411.0,388.0,361.0
6764,20839,466.0,507.0,638.0,792.0,665.0,434.0
6765,20841,356.0,348.0,383.0,557.0,600.0,487.0
6767,20845,375.0,485.0,576.0,524.0,450.0,445.0
6768,20848,630.0,687.0,633.0,492.0,539.0,577.0
