consumer_num,connected_load(W),billed_units,bill_month
19935,780,454,201606
19935,780,170,201608
19935,780,0,201609
19935,780,177,201610
19935,780,198,201612
19946,240,276,201602
19946,240,0,201603
19946,240,580,201604
19946,240,31,201606
19946,240,30,201608
19946,240,124,201610
19946,240,123,201612
19950,240,232,201602
19950,240,112,201604
19950,240,0,201605
19950,240,626,201606
19950,240,0,201607
19950,240,176,201608
19950,240,177,201610
19950,240,164,201612
19969,3240,240,201601
19969,3240,257,201603
19969,3240,228,201605
19969,3240,185,201607
19969,3240,218,201609
19969,3240,418,201611
19973,200,162,201602
19973,200,174,201604
19973,200,160,201606
19973,200,0,201607
19973,200,158,201608
19973,200,208,201610
19973,200,255,201612
19988,1100,699,201602
19988,1100,338,201604
19988,1100,0,201605
19988,1100,335,201606
19988,1100,320,201608
19988,1100,221,201610
19988,1100,405,201612
19992,2213,780,201602
19992,2213,425,201604
19992,2213,0,201605
19992,2213,380,201606
19992,2213,395,201608
19992,2213,844,201610
19992,2213,899,201612
20004,300,0,201604
20019,1160,0,201402
20019,1160,0,201601
20031,600,0,201601
20031,600,200,201602
20031,600,315,201604
20031,600,561,201606
20031,600,457,201608
20031,600,421,201610
20031,600,423,201612
20047,1100,454,201602
20047,1100,0,201603
20047,1100,517,201604
20047,1100,581,201606
20047,1100,587,201608
20047,1100,617,201610
20047,1100,334,201612
20056,300,0,201601
20056,300,164,201602
20056,300,236,201604
20056,300,254,201606
20056,300,128,201608
20056,300,18,201610
20056,300,2,201612
20060,300,375,201602
20060,300,421,201604
20060,300,364,201606
20060,300,298,201608
20060,300,0,201609
20060,300,301,201610
20060,300,0,201611
20060,300,323,201612
20075,300,165,201602
20075,300,0,201603
20075,300,200,201604
20075,300,0,201605
20075,300,233,201606
20075,300,186,201608
20075,300,0,201609
20075,300,152,201610
20075,300,0,201611
20075,300,161,201612
20083,300,0,201601
20083,300,334,201602
20083,300,438,201604
20083,300,448,201606
20083,300,353,201608
20083,300,316,201610
20083,300,0,201611
20083,300,312,201612
20098,300,260,201602
20098,300,583,201604
20098,300,0,201605
20098,300,557,201606
20098,300,0,201607
20098,300,471,201608
20098,300,251,201610
20098,300,502,201612
20106,300,271,201602
20106,300,337,201604
20106,300,0,201605
20106,300,346,201606
20106,300,287,201608
20106,300,261,201610
20106,300,262,201612
20117,300,180,201602
20117,300,180,201604
20117,300,181,201606
20117,300,0,201607
20117,300,151,201608
20117,300,175,201610
20117,300,162,201612
20125,300,0,201601
20125,300,360,201602
20125,300,332,201604
20125,300,365,201606
20125,300,0,201607
20125,300,409,201608
20125,300,400,201610
20125,300,356,201612
20133,300,168,201602
20133,300,168,201604
20133,300,0,201605
20133,300,336,201606
20133,300,168,201608
20133,300,336,201610
20133,300,0,201611
20133,300,336,201612
20140,2670,0,201601
20140,2670,631,201602
20140,2670,710,201604
20140,2670,0,201605
20140,2670,667,201606
20140,2670,0,201607
20140,2670,568,201608
20140,2670,0,201609
20140,2670,580,201610
20140,2670,0,201611
20140,2670,622,201612
20159,300,452,201602
20159,300,506,201604
20159,300,517,201606
20159,300,467,201608
20159,300,481,201610
20159,300,0,201611
20159,300,491,201612
20164,300,157,201602
20164,300,188,201604
20164,300,347,201606
20164,300,328,201608
20164,300,344,201610
20164,300,341,201612
20178,300,531,201602
20178,300,0,201603
20178,300,451,201604
20178,300,402,201606
20178,300,191,201608
20178,300,0,201609
20178,300,421,201610
20178,300,448,201612
20182,300,13,201602
20182,300,19,201604
20182,300,23,201606
20182,300,7,201608
20182,300,14,201610
20182,300,14,201612
20191,300,0,201601
20191,300,199,201602
20191,300,0,201603
20191,300,260,201604
20191,300,201,201606
20191,300,0,201607
20191,300,185,201608
20191,300,202,201610
20191,300,198,201612
20205,300,421,201602
20205,300,348,201604
20205,300,0,201605
20205,300,489,201606
20205,300,564,201608
20205,300,494,201610
20205,300,520,201612
20213,300,254,201602
20213,300,0,201603
20213,300,282,201604
20213,300,0,201605
20213,300,285,201606
20213,300,270,201608
20213,300,284,201610
20213,300,159,201612
20226,300,297,201602
20226,300,179,201604
20226,300,0,201605
20226,300,362,201606
20226,300,0,201607
20226,300,172,201608
20226,300,173,201610
20226,300,0,201611
20226,300,361,201612
20237,4638,424,201602
20237,4638,623,201604
20237,4638,431,201606
20237,4638,456,201608
20237,4638,454,201610
20237,4638,427,201612
20241,300,294,201602
20241,300,335,201604
20241,300,0,201605
20241,300,121,201606
20241,300,0,201607
20241,300,155,201608
20241,300,315,201610
20241,300,167,201612
20268,200,202,201602
20268,200,314,201604
20268,200,337,201606
20268,200,328,201608
20268,200,0,201609
20268,200,252,201610
20268,200,249,201612
20274,300,362,201602
20274,300,373,201604
20274,300,360,201606
20274,300,0,201607
20274,300,214,201608
20274,300,67,201610
20274,300,60,201612
20289,1495,0,201601
20289,1495,139,201602
20289,1495,160,201604
20289,1495,136,201606
20289,1495,0,201607
20289,1495,145,201608
20289,1495,315,201610
20289,1495,0,201611
20289,1495,177,201612
20290,340,188,201602
20290,340,226,201604
20290,340,0,201605
20290,340,257,201606
20290,340,235,201608
20290,340,0,201609
20290,340,240,201610
20290,340,247,201612
20307,200,0,201601
20307,200,140,201602
20307,200,0,201603
20307,200,143,201604
20307,200,128,201606
20307,200,64,201608
20307,200,128,201610
20307,200,128,201612
20314,1000,0,201602
20314,1000,150,201604
20314,1000,135,201606
20314,1000,253,201608
20314,1000,120,201610
20314,1000,2,201612
20321,300,185,201602
20321,300,101,201604
20321,300,83,201606
20321,300,86,201608
20321,300,0,201609
20321,300,154,201610
20321,300,70,201612
20335,300,117,201602
20335,300,0,201603
20335,300,249,201604
20335,300,131,201606
20335,300,0,201607
20335,300,145,201608
20335,300,318,201610
20335,300,339,201612
20346,300,50,201602
20346,300,0,201603
20346,300,72,201604
20346,300,70,201606
20346,300,0,201607
20346,300,74,201608
20346,300,40,201610
20346,300,78,201612
20350,200,250,201602
20350,200,286,201604
20350,200,241,201606
20350,200,0,201607
20350,200,272,201608
20350,200,231,201610
20350,200,269,201612
20369,2473,0,201601
20369,2473,438,201602
20369,2473,495,201604
20369,2473,539,201606
20369,2473,550,201608
20369,2473,455,201610
20369,2473,0,201611
20369,2473,184,201612
20373,200,520,201602
20373,200,631,201604
20373,200,0,201605
20373,200,654,201606
20373,200,0,201607
20373,200,622,201608
20373,200,630,201610
20373,200,607,201612
20388,1755,268,201602
20388,1755,324,201604
20388,1755,286,201606
20388,1755,0,201607
20388,1755,248,201608
20388,1755,247,201610
20388,1755,248,201612
20392,200,0,201601
20392,200,224,201602
20392,200,288,201604
20392,200,0,201605
20392,200,281,201606
20392,200,0,201607
20392,200,229,201608
20392,200,244,201610
20392,200,257,201612
20408,200,0,201507
20408,200,82,201603
20412,200,605,201602
20412,200,653,201604
20412,200,664,201606
20412,200,673,201608
20412,200,661,201610
20412,200,629,201612
20429,440,97,201512
20429,440,124,201601
20429,440,126,201602
20429,440,265,201604
20429,440,0,201605
20429,440,114,201606
20429,440,0,201607
20429,440,102,201608
20429,440,0,201609
20429,440,233,201610
20429,440,286,201612
20430,150,0,201601
20430,150,339,201602
20430,150,0,201603
20430,150,229,201604
20430,150,0,201605
20430,150,429,201606
20430,150,0,201607
20430,150,198,201608
20430,150,0,201609
20430,150,389,201610
20430,150,420,201612
20443,280,509,201602
20443,280,436,201604
20443,280,423,201606
20443,280,513,201608
20443,280,483,201610
20443,280,425,201612
20455,150,573,201602
20455,150,0,201603
20455,150,602,201604
20455,150,573,201606
20455,150,0,201607
20455,150,489,201608
20455,150,482,201610
20455,150,0,201611
20455,150,511,201612
20461,380,121,201602
20461,380,149,201604
20461,380,170,201606
20461,380,0,201607
20461,380,65,201608
20461,380,0,201609
20461,380,136,201610
20461,380,143,201612
20476,300,26,201602
20476,300,64,201604
20476,300,0,201605
20476,300,65,201606
20476,300,0,201607
20476,300,41,201608
20476,300,27,201610
20476,300,32,201612
20487,160,410,201602
20487,160,562,201604
20487,160,230,201606
20487,160,0,201607
20487,160,239,201608
20487,160,470,201610
20487,160,0,201611
20487,160,462,201612
20494,150,504,201602
20494,150,0,201603
20494,150,601,201604
20494,150,640,201606
20494,150,0,201607
20494,150,564,201608
20494,150,0,201609
20494,150,536,201610
20494,150,530,201612
20501,150,0,201601
20501,150,624,201602
20501,150,0,201603
20501,150,858,201604
20501,150,793,201606
20501,150,0,201607
20501,150,603,201608
20501,150,0,201609
20501,150,323,201610
20501,150,655,201612
20515,240,131,201602
20515,240,212,201604
20515,240,0,201605
20515,240,225,201606
20515,240,0,201607
20515,240,152,201608
20515,240,0,201609
20515,240,138,201610
20515,240,152,201612
20527,200,474,201601
20527,200,0,201602
20527,200,468,201603
20527,200,412,201605
20527,200,297,201607
20527,200,228,201609
20527,200,260,201611
20534,1540,181,201602
20534,1540,223,201604
20534,1540,194,201606
20534,1540,200,201608
20534,1540,178,201610
20534,1540,171,201612
20542,200,446,201602
20542,200,0,201603
20542,200,766,201604
20542,200,1256,201606
20542,200,384,201608
20542,200,0,201609
20542,200,407,201610
20542,200,0,201611
20542,200,376,201612
20558,220,0,201601
20558,220,2,201602
20558,220,0,201604
20558,220,0,201606
20558,220,1,201608
20558,220,1,201610
20558,220,0,201612
20563,4310,0,201601
20563,4310,317,201602
20563,4310,225,201604
20563,4310,0,201605
20563,4310,413,201606
20563,4310,0,201607
20563,4310,181,201608
20563,4310,379,201610
20563,4310,396,201612
20579,240,173,201602
20579,240,185,201604
20579,240,0,201605
20579,240,178,201606
20579,240,0,201607
20579,240,174,201608
20579,240,173,201610
20579,240,76,201612
20580,300,0,201601
20580,300,463,201602
20580,300,500,201604
20580,300,0,201605
20580,300,448,201606
20580,300,0,201607
20580,300,410,201608
20580,300,440,201610
20580,300,476,201612
20596,300,0,201601
20596,300,453,201602
20596,300,0,201603
20596,300,465,201604
20596,300,0,201605
20596,300,526,201606
20596,300,0,201607
20596,300,525,201608
20596,300,0,201609
20596,300,491,201610
20596,300,519,201612
20603,200,476,201602
20603,200,470,201604
20603,200,180,201606
20603,200,99,201608
20603,200,0,201609
20603,200,201,201610
20603,200,0,201611
20603,200,200,201612
20618,300,349,201602
20618,300,0,201603
20618,300,491,201604
20618,300,0,201605
20618,300,598,201606
20618,300,536,201608
20618,300,0,201609
20618,300,503,201610
20618,300,469,201612
20620,300,0,201601
20620,300,0,201602
20620,300,0,201604
20620,300,0,201605
20620,300,0,201606
20620,300,0,201607
20620,300,0,201608
20620,300,0,201610
20620,300,0,201612
20636,200,0,201601
20636,200,216,201602
20636,200,264,201604
20636,200,0,201605
20636,200,333,201606
20636,200,0,201607
20636,200,146,201608
20636,200,0,201609
20636,200,153,201610
20636,200,0,201611
20636,200,229,201612
20645,1535,0,201601
20645,1535,738,201602
20645,1535,0,201603
20645,1535,607,201604
20645,1535,0,201605
20645,1535,628,201606
20645,1535,0,201607
20645,1535,576,201608
20645,1535,0,201609
20645,1535,625,201610
20645,1535,0,201611
20645,1535,625,201612
20651,300,0,201601
20651,300,366,201602
20651,300,383,201604
20651,300,406,201606
20651,300,361,201608
20651,300,0,201609
20651,300,367,201610
20651,300,0,201611
20651,300,414,201612
20662,300,0,201601
20662,300,196,201602
20662,300,98,201604
20662,300,196,201606
20662,300,98,201608
20662,300,196,201610
20662,300,196,201612
20677,300,0,201601
20677,300,123,201602
20677,300,0,201603
20677,300,167,201604
20677,300,0,201605
20677,300,155,201606
20677,300,106,201608
20677,300,236,201610
20677,300,0,201611
20677,300,162,201612
20684,300,119,201602
20684,300,0,201603
20684,300,134,201604
20684,300,100,201606
20684,300,181,201608
20684,300,140,201610
20684,300,188,201612
20699,380,8,201602
20699,380,9,201604
20699,380,0,201605
20699,380,5,201606
20699,380,13,201608
20699,380,14,201610
20699,380,12,201612
20709,5938,170,201601
20709,5938,186,201602
20709,5938,184,201603
20709,5938,177,201604
20709,5938,92,201605
20709,5938,82,201606
20709,5938,94,201607
20709,5938,83,201608
20709,5938,190,201609
20709,5938,79,201610
20709,5938,93,201611
20709,5938,97,201612
20710,2060,252,201602
20710,2060,285,201604
20710,2060,339,201606
20710,2060,246,201608
20710,2060,310,201610
20710,2060,299,201612
20728,150,0,201601
20728,150,275,201602
20728,150,46,201604
20728,150,165,201606
20728,150,0,201607
20728,150,211,201608
20728,150,188,201610
20728,150,174,201612
20732,3420,312,201601
20732,3420,367,201603
20732,3420,344,201605
20732,3420,0,201606
20732,3420,276,201607
20732,3420,244,201609
20732,3420,253,201611
20744,11640,676,201601
20744,11640,0,201602
20744,11640,2549,201603
20744,11640,0,201604
20744,11640,1625,201605
20744,11640,997,201607
20744,11640,0,201608
20744,11640,301,201609
20744,11640,0,201610
20744,11640,392,201611
20757,17360,295,201601
20757,17360,240,201603
20757,17360,0,201604
20757,17360,200,201605
20757,17360,240,201607
20757,17360,250,201609
20757,17360,240,201611
20766,6425,579,201602
20766,6425,542,201604
20766,6425,585,201606
20766,6425,448,201608
20766,6425,507,201610
20766,6425,500,201612
20771,340,89,201602
20771,340,266,201604
20771,340,118,201606
20771,340,92,201608
20771,340,270,201610
20771,340,337,201612
20785,1040,231,201601
20785,1040,272,201603
20785,1040,251,201605
20785,1040,0,201606
20785,1040,420,201607
20785,1040,279,201609
20785,1040,234,201611
20793,2480,298,201602
20793,2480,284,201604
20793,2480,0,201605
20793,2480,249,201606
20793,2480,260,201608
20793,2480,266,201610
20793,2480,0,201611
20793,2480,240,201612
20802,5133,823,201602
20802,5133,1529,201604
20802,5133,0,201605
20802,5133,2504,201606
20802,5133,673,201608
20802,5133,1590,201610
20802,5133,1783,201612
20811,4433,222,201602
20811,4433,299,201604
20811,4433,296,201606
20811,4433,277,201608
20811,4433,354,201610
20811,4433,357,201612
20824,400,0,201601
20824,400,66,201602
20824,400,23,201604
20824,400,0,201605
20824,400,48,201606
20824,400,31,201608
20824,400,0,201609
20824,400,42,201610
20824,400,27,201612
20839,260,466,201601
20839,260,507,201603
20839,260,638,201605
20839,260,0,201606
20839,260,792,201607
20839,260,665,201609
20839,260,434,201611
20848,1920,630,201602
20848,1920,0,201603
20848,1920,687,201604
20848,1920,0,201605
20848,1920,633,201606
20848,1920,0,201607
20848,1920,492,201608
20848,1920,539,201610
20848,1920,0,201611
20848,1920,577,201612
20853,2955,462,201601
20853,2955,226,201603
20853,2955,459,201605
20853,2955,0,201606
20853,2955,252,201607
20853,2955,0,201608
20853,2955,277,201609
20853,2955,254,201611
20865,365,8,201601
20865,365,0,201603
20865,365,0,201605
20865,365,0,201606
20865,365,0,201607
20865,365,0,201608
20865,365,0,201609
20865,365,0,201611
20870,880,35,201601
20870,880,109,201603
20870,880,266,201605
20870,880,51,201607
20870,880,0,201608
20870,880,88,201609
20870,880,77,201611
20886,2893,787,201602
20886,2893,590,201604
20886,2893,0,201605
20886,2893,550,201606
20886,2893,388,201608
20886,2893,766,201610
20886,2893,751,201612
20897,480,0,201601
20897,480,141,201602
20897,480,68,201604
20897,480,85,201606
20897,480,54,201608
20897,480,70,201610
20897,480,40,201612
20900,2100,117,201602
20900,2100,92,201604
20900,2100,39,201606
20900,2100,91,201608
20900,2100,0,201609
20900,2100,98,201610
20900,2100,52,201612
20916,500,458,201602
20916,500,424,201604
20916,500,0,201605
20916,500,309,201606
20916,500,253,201608
20916,500,186,201610
20916,500,161,201612
20923,100,423,201601
20923,100,451,201603
20923,100,0,201604
20923,100,490,201605
20923,100,0,201606
20923,100,446,201607
20923,100,348,201609
20923,100,370,201611
20923,100,0,201612
20938,240,17,201601
20938,240,111,201603
20938,240,237,201605
20938,240,0,201606
20938,240,232,201607
20938,240,254,201609
20938,240,246,201611
20938,240,0,201612
20949,150,285,201601
20949,150,355,201603
20949,150,0,201604
20949,150,398,201605
20949,150,0,201606
20949,150,422,201607
20949,150,0,201608
20949,150,399,201609
20949,150,0,201610
20949,150,402,201611
20954,320,0,201601
20954,320,168,201602
20954,320,0,201603
20954,320,374,201604
20954,320,0,201605
20954,320,183,201606
20954,320,0,201607
20954,320,294,201608
20954,320,0,201609
20954,320,85,201610
20954,320,0,201611
20954,320,141,201612
20967,660,0,201601
20967,660,458,201602
20967,660,575,201604
20967,660,0,201605
20967,660,557,201606
20967,660,0,201607
20967,660,467,201608
20967,660,468,201610
20967,660,453,201612
20981,480,487,201601
20981,480,511,201603
20981,480,560,201605
20981,480,0,201606
20981,480,563,201607
20981,480,541,201609
20981,480,524,201611
20995,100,143,201602
20995,100,192,201604
20995,100,139,201606
20995,100,65,201608
20995,100,70,201610
20995,100,0,201611
20995,100,142,201612
21008,2000,1467,201601
21008,2000,0,201602
21008,2000,1428,201603
21008,2000,1489,201605
21008,2000,1474,201607
21008,2000,1425,201609
21008,2000,1381,201611
21008,2000,0,201612
21012,320,841,201601
21012,320,866,201603
21012,320,890,201605
21012,320,0,201606
21012,320,1048,201607
21012,320,1012,201609
21012,320,858,201611
21029,2573,147,201602
21029,2573,198,201604
21029,2573,185,201606
21029,2573,0,201607
21029,2573,151,201608
21029,2573,125,201610
21029,2573,261,201612
21030,740,0,201601
21030,740,361,201602
21030,740,0,201603
21030,740,379,201604
21030,740,339,201606
21030,740,0,201607
21030,740,262,201608
21030,740,0,201609
21030,740,251,201610
21030,740,0,201611
21030,740,304,201612
21055,6256,193,201601
21055,6256,134,201602
21055,6256,116,201603
21055,6256,242,201604
21055,6256,130,201605
21055,6256,140,201606
21055,6256,231,201607
21055,6256,1,201608
21055,6256,0,201609
21055,6256,68,201610
21055,6256,0,201611
21055,6256,0,201612
21061,44352,460,201601
21061,44352,567,201602
21061,44352,484,201603
21061,44352,519,201604
21061,44352,796,201605
21061,44352,611,201606
21061,44352,573,201607
21061,44352,1072,201608
21061,44352,930,201609
21061,44352,478,201610
21061,44352,785,201611
21061,44352,341,201612
21076,3453,167,201601
21076,3453,195,201603
21076,3453,0,201604
21076,3453,177,201605
21076,3453,282,201607
21076,3453,184,201609
21076,3453,173,201611
21087,2620,1767,201601
21087,2620,1991,201603
21087,2620,616,201605
21087,2620,0,201606
21087,2620,1180,201607
21087,2620,1298,201609
21087,2620,1408,201611
21094,2613,458,201601
21094,2613,0,201602
21094,2613,456,201603
21094,2613,537,201605
21094,2613,554,201607
21094,2613,0,201608
21094,2613,586,201609
21094,2613,0,201610
21094,2613,553,201611
21105,4893,318,201601
21105,4893,374,201603
21105,4893,372,201605
21105,4893,353,201607
21105,4893,378,201609
21105,4893,319,201611
21113,8756,40,201601
21113,8756,123,201603
21113,8756,215,201604
21113,8756,124,201605
21113,8756,476,201607
21113,8756,210,201608
21113,8756,72,201609
21113,8756,124,201611
21126,9473,405,201602
21126,9473,47,201604
21126,9473,456,201606
21126,9473,264,201608
21126,9473,386,201610
21126,9473,0,201611
21126,9473,506,201612
21137,420,0,201601
21137,420,572,201602
21137,420,0,201603
21137,420,680,201604
21137,420,697,201606
21137,420,581,201608
21137,420,300,201610
21137,420,0,201611
21137,420,602,201612
21141,150,270,201602
21141,150,300,201604
21141,150,0,201605
21141,150,344,201606
21141,150,346,201608
21141,150,347,201610
21141,150,345,201612
21152,1100,347,201601
21152,1100,376,201603
21152,1100,504,201605
21152,1100,504,201607
21152,1100,435,201609
21152,1100,432,201611
21174,1553,0,201601
21174,1553,726,201602
21174,1553,0,201603
21174,1553,693,201604
21174,1553,770,201606
21174,1553,805,201608
21174,1553,0,201609
21174,1553,777,201610
21174,1553,0,201611
21174,1553,805,201612
21189,380,67,201601
21189,380,87,201603
21189,380,66,201605
21189,380,0,201606
21189,380,56,201607
21189,380,109,201609
21189,380,51,201611
21190,800,211,201601
21190,800,236,201603
21190,800,175,201605
21190,800,0,201606
21190,800,84,201607
21190,800,115,201609
21190,800,342,201611
21206,1800,1188,201601
21206,1800,1162,201603
21206,1800,927,201605
21206,1800,0,201606
21206,1800,999,201607
21206,1800,750,201609
21206,1800,859,201611
21217,1813,11,201602
21217,1813,0,201604
21217,1813,0,201606
21217,1813,0,201608
21217,1813,0,201610
21217,1813,0,201612
21233,4476,280,201602
21233,4476,314,201604
21233,4476,290,201606
21233,4476,217,201608
21233,4476,327,201610
21233,4476,214,201612
21240,100,342,201601
21240,100,527,201603
21240,100,662,201605
21240,100,644,201607
21240,100,670,201609
21240,100,0,201610
21240,100,633,201611
21259,200,541,201602
21259,200,0,201603
21259,200,476,201604
21259,200,0,201605
21259,200,454,201606
21259,200,332,201608
21259,200,0,201609
21259,200,717,201610
21259,200,0,201611
21259,200,766,201612
21264,2975,182,201601
21264,2975,442,201603
21264,2975,512,201605
21264,2975,190,201607
21264,2975,419,201609
21264,2975,0,201610
21264,2975,404,201611
21264,2975,0,201612
21278,460,513,201601
21278,460,479,201603
21278,460,480,201605
21278,460,466,201607
21278,460,497,201609
21278,460,0,201610
21278,460,487,201611
21282,240,390,201601
21282,240,479,201603
21282,240,500,201605
21282,240,402,201607
21282,240,325,201609
21282,240,299,201611
21291,380,0,201601
21291,380,110,201602
21291,380,0,201603
21291,380,120,201604
21291,380,98,201606
21291,380,87,201608
21291,380,84,201610
21291,380,50,201612
21303,200,130,201602
21303,200,166,201604
21303,200,154,201606
21303,200,150,201608
21303,200,307,201610
21303,200,318,201612
21318,7720,112,201601
21318,7720,79,201603
21318,7720,78,201605
21318,7720,0,201606
21318,7720,76,201607
21318,7720,76,201609
21318,7720,165,201611
21320,1530,429,201601
21320,1530,459,201603
21320,1530,552,201605
21320,1530,0,201606
21320,1530,481,201607
21320,1530,294,201609
21320,1530,0,201610
21320,1530,316,201611
21336,1000,0,201602
21336,1000,0,201604
21336,1000,0,201606
21336,1000,0,201608
21336,1000,0,201610
21336,1000,0,201611
21336,1000,0,201612
21345,600,171,201602
21345,600,162,201604
21345,600,0,201605
21345,600,153,201606
21345,600,140,201608
21345,600,125,201610
21345,600,155,201612
21351,3895,4,201602
21351,3895,11,201604
21351,3895,11,201606
21351,3895,10,201608
21351,3895,171,201610
21351,3895,0,201611
21351,3895,155,201612
21362,160,402,201601
21362,160,406,201603
21362,160,419,201605
21362,160,0,201606
21362,160,466,201607
21362,160,472,201609
21362,160,456,201611
21362,160,0,201612
21377,1280,155,201602
21377,1280,65,201604
21377,1280,150,201606
21377,1280,177,201608
21377,1280,174,201610
21377,1280,76,201612
21384,1620,6,201602
21384,1620,0,201603
21384,1620,13,201604
21384,1620,17,201606
21384,1620,11,201608
21384,1620,2,201610
21384,1620,0,201611
21384,1620,4,201612
21399,700,0,201601
21399,700,1455,201602
21399,700,0,201603
21399,700,1079,201604
21399,700,0,201605
21399,700,1002,201606
21399,700,0,201607
21399,700,804,201608
21399,700,751,201610
21399,700,775,201612
21404,3760,635,201601
21404,3760,655,201603
21404,3760,374,201605
21404,3760,0,201606
21404,3760,711,201607
21404,3760,316,201609
21404,3760,364,201611
21419,460,370,201601
21419,460,0,201602
21419,460,488,201603
21419,460,539,201605
21419,460,0,201606
21419,460,513,201607
21419,460,446,201609
21419,460,0,201610
21419,460,358,201611
21422,200,144,201601
21422,200,142,201603
21422,200,56,201605
21422,200,30,201607
21422,200,38,201609
21422,200,0,201610
21422,200,21,201611
21431,440,594,201601
21431,440,587,201603
21431,440,555,201605
21431,440,0,201606
21431,440,557,201607
21431,440,0,201608
21431,440,515,201609
21431,440,536,201611
21447,2493,222,201602
21447,2493,536,201604
21447,2493,572,201606
21447,2493,541,201608
21447,2493,594,201610
21447,2493,326,201612
21456,75733,5880,201601
21456,75733,4760,201602
21456,75733,5760,201603
21456,75733,5360,201604
21456,75733,4400,201605
21456,75733,4040,201606
21456,75733,3440,201607
21456,75733,5400,201608
21456,75733,5040,201609
21456,75733,9040,201610
21456,75733,8640,201611
21456,75733,4720,201612
21460,2000,266,201601
21460,2000,660,201603
21460,2000,357,201605
21460,2000,571,201607
21460,2000,240,201609
21460,2000,422,201611
21475,8420,769,201601
21475,8420,0,201602
21475,8420,820,201603
21475,8420,0,201604
21475,8420,807,201605
21475,8420,0,201606
21475,8420,759,201607
21475,8420,724,201609
21475,8420,694,201611
21483,360,0,201602
21483,360,0,201604
21498,1500,228,201601
21498,1500,457,201603
21498,1500,463,201605
21498,1500,0,201606
21498,1500,234,201607
21498,1500,234,201609
21498,1500,468,201611
21500,400,0,201601
21500,400,1608,201602
21500,400,636,201604
21500,400,0,201605
21500,400,1550,201606
21500,400,1550,201608
21500,400,1550,201610
21500,400,0,201611
21500,400,1550,201612
21516,2705,619,201601
21516,2705,665,201603
21516,2705,449,201605
21516,2705,827,201607
21516,2705,0,201608
21516,2705,760,201609
21516,2705,671,201611
21523,6075,0,201601
21523,6075,706,201602
21523,6075,0,201603
21523,6075,568,201604
21523,6075,0,201605
21523,6075,959,201606
21523,6075,0,201607
21523,6075,296,201608
21523,6075,592,201610
21523,6075,650,201612
21538,1120,43,201601
21538,1120,46,201603
21538,1120,50,201605
21538,1120,0,201606
21538,1120,52,201607
21538,1120,52,201609
21538,1120,48,201611
21549,4760,517,201602
21549,4760,652,201604
21549,4760,0,201605
21549,4760,493,201606
21549,4760,957,201608
21549,4760,555,201610
21549,4760,540,201612
21554,820,52,201601
21554,820,76,201603
21554,820,61,201605
21554,820,0,201606
21554,820,90,201607
21554,820,144,201609
21554,820,0,201610
21554,820,252,201611
21567,200,138,201601
21567,200,288,201603
21567,200,294,201605
21567,200,0,201606
21567,200,288,201607
21567,200,288,201609
21567,200,144,201611
21572,1520,661,201602
21572,1520,0,201603
21572,1520,722,201604
21572,1520,388,201606
21572,1520,0,201607
21572,1520,606,201608
21572,1520,483,201610
21572,1520,434,201612
21581,200,0,201604
21595,200,391,201601
21595,200,0,201602
21595,200,420,201603
21595,200,462,201605
21595,200,460,201607
21595,200,0,201608
21595,200,446,201609
21595,200,217,201611
21607,3275,871,201601
21607,3275,0,201602
21607,3275,1161,201603
21607,3275,0,201604
21607,3275,1318,201605
21607,3275,1043,201607
21607,3275,892,201609
21607,3275,933,201611
21614,2680,757,201601
21614,2680,762,201603
21614,2680,773,201605
21614,2680,0,201606
21614,2680,408,201607
21614,2680,0,201609
21614,2680,0,201611
21621,2680,0,201601
21621,2680,0,201603
21621,2680,1,201605
21621,2680,0,201606
21621,2680,9,201607
21621,2680,9,201609
21621,2680,5,201611
21635,1933,561,201602
21635,1933,566,201604
21635,1933,500,201606
21635,1933,0,201607
21635,1933,446,201608
21635,1933,0,201609
21635,1933,439,201610
21635,1933,304,201612
21650,8545,768,201601
21650,8545,502,201603
21650,8545,938,201605
21650,8545,0,201606
21650,8545,844,201607
21650,8545,382,201609
21650,8545,842,201611
21669,1920,105,201601
21669,1920,120,201603
21669,1920,105,201605
21669,1920,111,201607
21669,1920,110,201609
21669,1920,94,201611
21673,940,267,201601
21673,940,292,201603
21673,940,346,201605
21673,940,348,201607
21673,940,0,201608
21673,940,349,201609
21673,940,0,201610
21673,940,357,201611
21673,940,0,201612
21688,150,164,201602
21688,150,193,201604
21688,150,200,201606
21688,150,185,201608
21688,150,216,201610
21688,150,214,201612
21692,2353,731,201601
21692,2353,834,201603
21692,2353,752,201605
21692,2353,0,201606
21692,2353,555,201607
21692,2353,0,201608
21692,2353,536,201609
21692,2353,505,201611
21692,2353,0,201612
21702,4648,63,201601
21702,4648,22,201603
21702,4648,28,201605
21702,4648,28,201607
21702,4648,28,201609
21702,4648,28,201611
21711,4649,483,201602
21711,4649,797,201604
21711,4649,1692,201606
21711,4649,1338,201608
21711,4649,925,201610
21711,4649,949,201612
21724,5063,0,201601
21724,5063,611,201602
21724,5063,0,201603
21724,5063,808,201604
21724,5063,1036,201606
21724,5063,859,201608
21724,5063,757,201610
21724,5063,843,201612
21739,150,0,201602
21739,150,147,201604
21739,150,0,201605
21739,150,120,201606
21739,150,0,201607
21739,150,69,201608
21739,150,0,201609
21739,150,82,201610
21739,150,0,201611
21739,150,98,201612
21748,3900,0,201601
21748,3900,0,201603
